user_id,transaction_date,transaction_amount,transaction_type
08731942-0c6e-403f-95ab-3fd6b7249d79,2024-06-14,54.39,gem_pack
08731942-0c6e-403f-95ab-3fd6b7249d79,2024-12-18,30.03,pass_royale
08731942-0c6e-403f-95ab-3fd6b7249d79,2024-09-04,17.66,chest_offer
f273f4a4-c7a5-4755-ba97-a5df881e04ef,2024-12-19,153.26,gem_pack
01a77438-cd5a-408a-8787-3c5e24a6f558,2024-12-02,32.58,evo_shards
01a77438-cd5a-408a-8787-3c5e24a6f558,2024-12-03,65.37,pass_royale
01a77438-cd5a-408a-8787-3c5e24a6f558,2024-11-22,74.62,chest_offer
01a77438-cd5a-408a-8787-3c5e24a6f558,2024-12-21,0.99,pass_royale
8ea02003-7acb-4c8b-87a5-23cbccfb9e47,2024-12-13,149.74,pass_royale
07048a39-659a-49e3-8b5a-f1d272565a3e,2024-09-04,139.91,chest_offer
08c031d7-7b04-4535-aac3-ff36133dbc1a,2024-10-28,42.32,gem_pack
08c031d7-7b04-4535-aac3-ff36133dbc1a,2024-10-24,38.6,gem_pack
08c031d7-7b04-4535-aac3-ff36133dbc1a,2024-11-28,11.47,gem_pack
9784905e-f390-4b98-b577-07f6ec2932eb,2024-12-12,49.25,pass_royale
9784905e-f390-4b98-b577-07f6ec2932eb,2024-09-28,63.57,gem_pack
21b84e48-a96d-4595-93a1-f127c6935901,2024-12-11,98.76,pass_royale
21b84e48-a96d-4595-93a1-f127c6935901,2024-12-20,87.81,gem_pack
90dc3842-78d3-4023-8fa4-e7648a39dfaf,2024-04-28,103.19,gem_pack
90dc3842-78d3-4023-8fa4-e7648a39dfaf,2024-12-23,35.28,chest_offer
90dc3842-78d3-4023-8fa4-e7648a39dfaf,2024-07-13,82.66,pass_royale
90dc3842-78d3-4023-8fa4-e7648a39dfaf,2024-09-13,65.68,chest_offer
90dc3842-78d3-4023-8fa4-e7648a39dfaf,2024-04-11,0.99,gem_pack
7f3f85cc-84f7-4b25-a2b3-45eaeb70833a,2024-08-30,118.26,pass_royale
ea6c32b4-7950-41be-9cf4-23ead1435d59,2024-10-28,30.32,gem_pack
ea6c32b4-7950-41be-9cf4-23ead1435d59,2024-12-17,162.53,chest_offer
0222b300-6d57-49ab-9d67-278f4ce821f1,2024-08-04,164.26,gem_pack
2ec8c9fa-c29f-4369-b1d7-bc493c053a87,2024-11-14,106.3,gem_pack
2dc5ab49-0a94-4f99-b39a-ff5d141de088,2024-11-26,55.33,chest_offer
2dc5ab49-0a94-4f99-b39a-ff5d141de088,2024-12-24,41.6,pass_royale
2dc5ab49-0a94-4f99-b39a-ff5d141de088,2024-12-19,47.64,pass_royale
2dc5ab49-0a94-4f99-b39a-ff5d141de088,2024-12-30,0.99,chest_offer
c08c8aa8-a7f5-47c4-b40c-034bbb0a13e5,2024-07-13,161.32,pass_royale
e32fb9b9-b920-4a47-950f-95db00eda9d7,2024-12-06,145.83,chest_offer
19013e36-c7a8-4499-8495-845bbd5e628b,2024-08-18,61.34,gem_pack
19013e36-c7a8-4499-8495-845bbd5e628b,2024-09-14,45.17,evo_shards
19013e36-c7a8-4499-8495-845bbd5e628b,2024-10-25,43.36,chest_offer
19013e36-c7a8-4499-8495-845bbd5e628b,2024-12-03,19.49,gem_pack
19013e36-c7a8-4499-8495-845bbd5e628b,2024-11-18,0.99,pass_royale
ae527935-67df-4ad3-abce-57b35b02d0e3,2024-05-09,245.56,gem_pack
ce151855-f058-4da7-ae97-d7258af8689b,2024-05-02,33.36,chest_offer
ce151855-f058-4da7-ae97-d7258af8689b,2024-06-08,47.03,gem_pack
ce151855-f058-4da7-ae97-d7258af8689b,2024-10-15,117.88,evo_shards
19877296-b425-47ec-800a-fc1e579d16cc,2024-12-30,172.88,evo_shards
01c89c55-75d6-4196-a25f-60269ef7497f,2024-12-13,162.77,pass_royale
0717ec47-21da-4e34-ab57-dcd67bbf4550,2024-12-15,173.25,gem_pack
12d85d3c-59b3-479c-a10e-70759e0f9375,2024-10-10,137.5,pass_royale
1e812495-0bd5-45dd-a175-47ed924b0644,2024-06-13,37.11,gem_pack
1e812495-0bd5-45dd-a175-47ed924b0644,2024-11-09,80.54,pass_royale
205705da-5a53-4c6e-b88a-f834b94c6fd1,2024-09-30,127.14,chest_offer
d77eb5b7-7330-4b0e-90aa-870ef8333544,2024-11-01,112.15,gem_pack
777614d6-c99d-47c8-a76f-04bc04f73813,2024-03-07,39.45,gem_pack
777614d6-c99d-47c8-a76f-04bc04f73813,2024-08-07,61.37,gem_pack
777614d6-c99d-47c8-a76f-04bc04f73813,2024-08-01,29.97,chest_offer
fa0b14f4-f3d5-4d58-933a-10eea733dfe6,2024-04-02,50.24,gem_pack
fa0b14f4-f3d5-4d58-933a-10eea733dfe6,2024-05-25,58.98,gem_pack
3292d4d1-4e43-4186-a2a6-b74730f70723,2024-11-21,148.02,pass_royale
e76cc750-566a-4ae3-9c3d-c6fd79ff5f76,2024-07-30,206.35,gem_pack
0b02be16-a5c8-4c04-ad25-34edddd62795,2024-09-23,192.66,pass_royale
236f8f92-d552-43ef-b1a1-91c7f810be73,2024-08-14,21.56,pass_royale
236f8f92-d552-43ef-b1a1-91c7f810be73,2024-06-19,71.79,chest_offer
236f8f92-d552-43ef-b1a1-91c7f810be73,2024-07-05,24.98,pass_royale
236f8f92-d552-43ef-b1a1-91c7f810be73,2024-08-12,22.89,gem_pack
9809c9e5-42fe-4589-9db0-0973203a604d,2024-12-29,142.39,evo_shards
10da782b-e954-4e99-8f8c-99466560624f,2024-11-21,55.75,gem_pack
10da782b-e954-4e99-8f8c-99466560624f,2024-11-28,140.11,gem_pack
bca9864a-fc2c-44e0-8709-77149c5ea99f,2024-08-23,131.36,pass_royale
4e617940-cd16-4eab-b2c8-b62945dc9a48,2024-07-14,143.98,gem_pack
ef2a4dca-cc18-498d-ba06-cd74c99ab08f,2024-06-21,68.36,gem_pack
ef2a4dca-cc18-498d-ba06-cd74c99ab08f,2024-06-19,49.86,gem_pack
ef2a4dca-cc18-498d-ba06-cd74c99ab08f,2024-06-04,40.39,gem_pack
ef2a4dca-cc18-498d-ba06-cd74c99ab08f,2024-04-18,23.62,gem_pack
4d1b1b51-bde3-44b1-a9dc-d31ee9ababc8,2024-04-16,37.66,gem_pack
4d1b1b51-bde3-44b1-a9dc-d31ee9ababc8,2024-05-14,26.59,gem_pack
4d1b1b51-bde3-44b1-a9dc-d31ee9ababc8,2024-10-23,103.14,chest_offer
3c7cb085-c784-438b-ba85-241b77087d96,2024-10-09,32.3,gem_pack
3c7cb085-c784-438b-ba85-241b77087d96,2024-05-29,29.3,gem_pack
3c7cb085-c784-438b-ba85-241b77087d96,2024-08-17,25.71,pass_royale
3c7cb085-c784-438b-ba85-241b77087d96,2024-06-15,0.99,chest_offer
09b6258c-931c-487a-8411-f8dd901189f9,2025-01-03,48.57,chest_offer
09b6258c-931c-487a-8411-f8dd901189f9,2025-01-05,31.33,gem_pack
09b6258c-931c-487a-8411-f8dd901189f9,2025-01-05,49.14,gem_pack
09b6258c-931c-487a-8411-f8dd901189f9,2025-01-05,16.24,gem_pack
740a5464-d7a9-4992-8cf5-09eb6eacc868,2024-06-03,158.66,gem_pack
25494071-4d15-48c6-8fcf-c66ca5198e6f,2024-10-19,91.07,pass_royale
25494071-4d15-48c6-8fcf-c66ca5198e6f,2024-04-28,106.14,pass_royale
25494071-4d15-48c6-8fcf-c66ca5198e6f,2024-04-08,87.46,pass_royale
25494071-4d15-48c6-8fcf-c66ca5198e6f,2024-09-28,0.99,chest_offer
3fd9f587-7d27-4dc0-80d4-36f6739cb832,2024-10-02,123.68,gem_pack
48bd6976-ebcb-4289-b6e2-d3440d7079bd,2024-08-12,25.86,chest_offer
48bd6976-ebcb-4289-b6e2-d3440d7079bd,2024-10-09,26.64,pass_royale
48bd6976-ebcb-4289-b6e2-d3440d7079bd,2024-10-28,31.47,pass_royale
48bd6976-ebcb-4289-b6e2-d3440d7079bd,2024-08-05,50.53,gem_pack
48bd6976-ebcb-4289-b6e2-d3440d7079bd,2024-09-21,27.52,pass_royale
39819a9d-9226-4970-b232-e8714484051d,2024-12-02,166.23,chest_offer
66767d75-9316-4d5d-af14-b8023b2fc527,2024-12-09,43.65,pass_royale
66767d75-9316-4d5d-af14-b8023b2fc527,2024-08-16,108.82,chest_offer
66767d75-9316-4d5d-af14-b8023b2fc527,2024-07-30,71.96,pass_royale
66767d75-9316-4d5d-af14-b8023b2fc527,2024-07-29,68.85,pass_royale
66767d75-9316-4d5d-af14-b8023b2fc527,2024-11-08,0.99,gem_pack
c722acc4-bd45-4fdb-b646-65abda8a3993,2024-03-18,145.25,pass_royale
e455f625-193e-4f90-82cd-0c1fd3746f76,2024-08-28,44.57,gem_pack
e455f625-193e-4f90-82cd-0c1fd3746f76,2024-10-04,63.59,gem_pack
e455f625-193e-4f90-82cd-0c1fd3746f76,2024-11-12,21.38,gem_pack
e455f625-193e-4f90-82cd-0c1fd3746f76,2024-10-13,65.14,chest_offer
e455f625-193e-4f90-82cd-0c1fd3746f76,2024-10-22,0.99,gem_pack
ef2b4115-050a-477b-bf0b-c49b38a81aaa,2024-12-20,26.5,gem_pack
ef2b4115-050a-477b-bf0b-c49b38a81aaa,2024-12-30,49.96,gem_pack
ef2b4115-050a-477b-bf0b-c49b38a81aaa,2024-12-30,18.96,gem_pack
ef2b4115-050a-477b-bf0b-c49b38a81aaa,2024-12-30,57.7,pass_royale
ef2b4115-050a-477b-bf0b-c49b38a81aaa,2024-12-30,0.99,gem_pack
d69806a3-e5ec-48fb-a10a-d0f73fa11c73,2024-08-08,221.98,gem_pack
4f6afb49-6c50-420b-bae1-7621fc5ac906,2024-12-17,170.81,gem_pack
270c0302-2dc0-48f3-985a-b11719f9fe88,2024-10-19,27.46,gem_pack
270c0302-2dc0-48f3-985a-b11719f9fe88,2024-12-08,59.1,pass_royale
270c0302-2dc0-48f3-985a-b11719f9fe88,2024-11-18,26.04,gem_pack
270c0302-2dc0-48f3-985a-b11719f9fe88,2024-12-12,42.44,pass_royale
0e122b19-2843-4b02-b569-2fd5d1a583c4,2024-09-24,266.74,pass_royale
6656bec2-1297-4a45-aa75-712652fe8d72,2024-11-22,36.96,pass_royale
6656bec2-1297-4a45-aa75-712652fe8d72,2024-12-24,21.91,gem_pack
6656bec2-1297-4a45-aa75-712652fe8d72,2024-12-16,42.63,gem_pack
6656bec2-1297-4a45-aa75-712652fe8d72,2024-12-21,0.99,gem_pack
d1a0635e-1888-4fc2-939f-916e21cf4640,2024-12-26,165.87,pass_royale
26fdf58f-26e1-4756-85fc-6aff0d65519e,2024-12-07,116.95,chest_offer
5f0fdbea-2801-461d-9ee2-e82997fec5ab,2024-12-28,79.68,chest_offer
5f0fdbea-2801-461d-9ee2-e82997fec5ab,2024-11-28,88.17,chest_offer
5f0fdbea-2801-461d-9ee2-e82997fec5ab,2024-07-04,106.16,gem_pack
5f0fdbea-2801-461d-9ee2-e82997fec5ab,2024-09-04,100.39,gem_pack
5f0fdbea-2801-461d-9ee2-e82997fec5ab,2024-12-17,0.99,pass_royale
f9458ce6-bb96-4969-ba2d-4d7bd281f5d0,2024-08-03,154.09,chest_offer
39248a1a-be30-4bfe-b72a-ccc6596b7f24,2024-12-07,29.51,evo_shards
39248a1a-be30-4bfe-b72a-ccc6596b7f24,2024-12-11,24.14,chest_offer
39248a1a-be30-4bfe-b72a-ccc6596b7f24,2024-12-05,24.1,gem_pack
39248a1a-be30-4bfe-b72a-ccc6596b7f24,2024-12-22,48.17,gem_pack
39248a1a-be30-4bfe-b72a-ccc6596b7f24,2024-12-28,0.99,pass_royale
b683ee69-9dd1-40f6-9181-7582f95f0b2f,2024-11-20,154.61,gem_pack
a64bddd8-a1bd-41ac-83d2-863ef5736bb8,2024-12-19,157.46,pass_royale
6917a9fb-beb7-4b53-9ecd-97f56e3ab4ad,2024-10-07,101.64,pass_royale
6917a9fb-beb7-4b53-9ecd-97f56e3ab4ad,2024-09-29,52.9,gem_pack
6917a9fb-beb7-4b53-9ecd-97f56e3ab4ad,2024-10-05,78.23,gem_pack
6917a9fb-beb7-4b53-9ecd-97f56e3ab4ad,2024-11-11,0.99,evo_shards
89549282-df63-40c8-ab6b-e073abdda8c5,2024-12-03,31.08,pass_royale
89549282-df63-40c8-ab6b-e073abdda8c5,2024-12-30,20.72,gem_pack
89549282-df63-40c8-ab6b-e073abdda8c5,2024-12-17,62.6,gem_pack
89549282-df63-40c8-ab6b-e073abdda8c5,2024-12-25,19.56,chest_offer
89549282-df63-40c8-ab6b-e073abdda8c5,2024-12-29,0.99,pass_royale
4a06819d-0aa2-42d9-900a-8aa012ba7406,2024-08-16,30.08,gem_pack
4a06819d-0aa2-42d9-900a-8aa012ba7406,2024-11-12,58.72,gem_pack
4a06819d-0aa2-42d9-900a-8aa012ba7406,2024-10-09,81.65,pass_royale
4a06819d-0aa2-42d9-900a-8aa012ba7406,2024-09-26,25.57,gem_pack
9b6bc8bd-507c-4388-8e03-1c3627623cda,2024-12-17,75.35,gem_pack
9b6bc8bd-507c-4388-8e03-1c3627623cda,2024-12-25,65.28,evo_shards
9b6bc8bd-507c-4388-8e03-1c3627623cda,2024-12-30,82.09,chest_offer
eeeae290-e9b4-41e4-8623-778d6c2638ac,2024-12-28,119.08,gem_pack
c3f54f4f-bec2-4f04-8ac2-aa3d8153e500,2024-09-04,52.04,pass_royale
c3f54f4f-bec2-4f04-8ac2-aa3d8153e500,2024-07-23,56.45,chest_offer
c3f54f4f-bec2-4f04-8ac2-aa3d8153e500,2024-03-26,17.68,gem_pack
c3f54f4f-bec2-4f04-8ac2-aa3d8153e500,2024-11-30,43.38,evo_shards
c3f54f4f-bec2-4f04-8ac2-aa3d8153e500,2024-12-13,0.99,gem_pack
c3ea13fd-48d6-4e51-aa9d-2a40142239d6,2024-07-18,72.11,gem_pack
c3ea13fd-48d6-4e51-aa9d-2a40142239d6,2024-11-04,83.29,gem_pack
c3ea13fd-48d6-4e51-aa9d-2a40142239d6,2024-11-14,30.23,pass_royale
376fc21d-bb90-431c-8cd0-6a34d97e049e,2024-12-25,170.99,chest_offer
f94bb175-cc9b-4fc7-87f2-bc0d09cbba81,2024-09-04,177.11,gem_pack
8e0b7991-3e3a-4808-b032-822a62c89efd,2024-07-10,111.01,chest_offer
8e0b7991-3e3a-4808-b032-822a62c89efd,2024-07-16,119.38,gem_pack
8920cd4d-b52d-4d21-b91f-308c821d138f,2024-12-17,159.58,pass_royale
8706741a-16ae-4932-9a31-45cfbbde30b8,2024-08-23,52.07,gem_pack
8706741a-16ae-4932-9a31-45cfbbde30b8,2024-08-30,29.66,pass_royale
8706741a-16ae-4932-9a31-45cfbbde30b8,2024-11-03,87.97,evo_shards
0bb6014a-988b-434c-ae53-a2ef6ba388ae,2024-11-28,163.19,gem_pack
0901db16-a0b1-42d9-99bb-814cfe35fadc,2024-07-05,79.36,pass_royale
0901db16-a0b1-42d9-99bb-814cfe35fadc,2024-08-02,80.26,evo_shards
27f5042b-f301-4fca-baaa-b71203147f77,2024-11-09,41.87,gem_pack
27f5042b-f301-4fca-baaa-b71203147f77,2024-10-22,80.28,pass_royale
27f5042b-f301-4fca-baaa-b71203147f77,2024-11-24,70.4,pass_royale
27f5042b-f301-4fca-baaa-b71203147f77,2024-11-21,17.82,pass_royale
39289fd0-8409-4d5c-b752-fc64048ac7a3,2024-10-21,162.29,gem_pack
fa18e71f-58bf-4bef-815b-8dada43c2d7b,2024-09-28,91.16,pass_royale
fa18e71f-58bf-4bef-815b-8dada43c2d7b,2024-11-13,80.22,gem_pack
437081d1-7b16-49ac-a335-0ca2429d4602,2024-09-23,30.72,pass_royale
437081d1-7b16-49ac-a335-0ca2429d4602,2024-09-03,32.45,evo_shards
437081d1-7b16-49ac-a335-0ca2429d4602,2024-05-31,46.66,pass_royale
1581184d-19d9-4470-a4a9-c4277dcded63,2024-11-24,224.24,gem_pack
9b8cfe0e-ab38-4a29-99e1-50a50ba18cf1,2024-10-18,122.26,pass_royale
66f4a892-d22e-4018-9d8d-ab6acbacc8b6,2024-12-23,78.89,gem_pack
66f4a892-d22e-4018-9d8d-ab6acbacc8b6,2024-09-19,80.51,evo_shards
66f4a892-d22e-4018-9d8d-ab6acbacc8b6,2024-09-05,44.94,gem_pack
66f4a892-d22e-4018-9d8d-ab6acbacc8b6,2024-10-17,27.65,gem_pack
66f4a892-d22e-4018-9d8d-ab6acbacc8b6,2024-12-02,0.99,pass_royale
3fbac7d4-4dbd-44aa-bf35-a7c0350ce885,2024-12-10,139.8,chest_offer
08498f04-b842-431b-8429-73a92584470c,2024-06-11,22.19,chest_offer
08498f04-b842-431b-8429-73a92584470c,2024-10-17,64.25,pass_royale
08498f04-b842-431b-8429-73a92584470c,2024-06-19,37.52,chest_offer
08498f04-b842-431b-8429-73a92584470c,2024-11-28,37.29,pass_royale
08498f04-b842-431b-8429-73a92584470c,2024-07-28,0.99,chest_offer
54ce894d-6db3-4232-989a-15bdf61962af,2024-12-17,118.65,gem_pack
3d7f7a91-36c3-4d85-8a7f-7244c227ed50,2024-12-22,173.81,gem_pack
7a10b865-b418-45ac-b83f-ed58c5417a7f,2024-12-02,141.65,gem_pack
04b7bb51-3df0-45f6-8b6b-078b7b6b9fc1,2024-09-30,34.62,gem_pack
04b7bb51-3df0-45f6-8b6b-078b7b6b9fc1,2024-03-26,109.16,gem_pack
fe17e8f3-9700-4bb0-8bb8-b91d5793f70e,2024-02-26,46.23,gem_pack
fe17e8f3-9700-4bb0-8bb8-b91d5793f70e,2024-10-07,58.72,chest_offer
fe17e8f3-9700-4bb0-8bb8-b91d5793f70e,2024-07-23,50.4,gem_pack
fe17e8f3-9700-4bb0-8bb8-b91d5793f70e,2024-10-28,0.99,gem_pack
abd7126d-c5bf-463c-b842-203186b1e44d,2024-07-21,80.07,gem_pack
abd7126d-c5bf-463c-b842-203186b1e44d,2024-12-30,89.48,pass_royale
50185627-3930-4972-8a82-3ba1145801cd,2024-11-27,36.36,pass_royale
50185627-3930-4972-8a82-3ba1145801cd,2024-12-30,18.15,gem_pack
50185627-3930-4972-8a82-3ba1145801cd,2024-12-22,29.89,chest_offer
50185627-3930-4972-8a82-3ba1145801cd,2024-12-17,11.8,gem_pack
457f0cf1-fd88-4d38-9068-53a269abb9de,2024-06-07,68.54,chest_offer
457f0cf1-fd88-4d38-9068-53a269abb9de,2024-06-11,146.62,gem_pack
27110ce0-6332-4743-812d-209069ced5a3,2024-12-23,159.81,pass_royale
2821922b-60a9-4072-8c67-0a1f9b0aec94,2024-12-02,132.98,pass_royale
09f8d252-4976-4d3c-b434-4a1de58a2bf7,2024-12-28,111.82,gem_pack
f9c084d4-d916-4abe-9a65-c703739c937a,2024-12-02,107.19,pass_royale
f9c084d4-d916-4abe-9a65-c703739c937a,2024-06-13,103.89,gem_pack
f9c084d4-d916-4abe-9a65-c703739c937a,2024-12-05,91.63,gem_pack
f9c084d4-d916-4abe-9a65-c703739c937a,2024-05-23,49.76,pass_royale
f9c084d4-d916-4abe-9a65-c703739c937a,2024-10-11,0.99,pass_royale
5c035317-2f38-4264-9a22-3635f4158ddf,2024-12-07,172.52,gem_pack
84c6b617-5e74-4453-a8c7-916a142d0e7c,2024-08-23,55.32,gem_pack
84c6b617-5e74-4453-a8c7-916a142d0e7c,2024-11-23,94.78,gem_pack
84c6b617-5e74-4453-a8c7-916a142d0e7c,2024-08-27,98.42,gem_pack
84c6b617-5e74-4453-a8c7-916a142d0e7c,2024-12-06,0.99,evo_shards
843ec442-ec4b-4bb4-9a2f-9c4d432c4995,2024-07-30,103.58,pass_royale
843ec442-ec4b-4bb4-9a2f-9c4d432c4995,2024-07-04,112.08,gem_pack
c5af1533-2a7f-4785-a108-5513d9d0b0a2,2024-11-29,126.26,gem_pack
db02a68c-cfe0-4ac9-8f70-b5e78d394846,2024-05-07,142.85,pass_royale
28fa6446-250e-4e39-83ca-cbba27c1445c,2024-04-29,181.99,gem_pack
de49531a-3e8b-4467-920c-108eb9645021,2024-12-24,271.24,chest_offer
c852aaa4-ee41-40c0-b446-74ec438177ff,2024-10-27,150.41,gem_pack
0b969596-f804-4e96-903a-5cbe4a1a7220,2024-11-17,30.62,pass_royale
0b969596-f804-4e96-903a-5cbe4a1a7220,2024-11-24,33.56,pass_royale
0b969596-f804-4e96-903a-5cbe4a1a7220,2024-12-21,34.69,pass_royale
0b969596-f804-4e96-903a-5cbe4a1a7220,2024-11-30,47.54,pass_royale
8ff704ce-dada-4c99-bfda-04dadb9d101b,2024-10-03,136.88,gem_pack
ebefeeb8-5780-4964-bbb7-ce92f2e31228,2024-09-03,132.25,gem_pack
1da7f6dc-a2dc-403b-909a-da072815209f,2024-04-20,147.01,gem_pack
ffd3b087-ce82-40ec-8c3a-6af0cad9bca9,2024-11-30,172.6,evo_shards
80da2406-d149-4761-a91b-e9454bc0e6a0,2024-10-21,42.56,gem_pack
80da2406-d149-4761-a91b-e9454bc0e6a0,2024-06-06,21.93,gem_pack
80da2406-d149-4761-a91b-e9454bc0e6a0,2024-09-15,46.68,gem_pack
11b7adc0-3672-4491-86cd-19b575720920,2024-09-07,57.4,gem_pack
11b7adc0-3672-4491-86cd-19b575720920,2024-06-06,126.58,pass_royale
7321bdcb-eff6-441c-be3d-9753db9c26cb,2024-08-30,65.85,gem_pack
7321bdcb-eff6-441c-be3d-9753db9c26cb,2024-09-04,84.86,evo_shards
9bc3f140-3f36-4300-bacb-af63f14c261f,2024-11-13,126.98,evo_shards
62a39105-d55d-49ed-811a-436112207f72,2024-12-11,61.98,pass_royale
62a39105-d55d-49ed-811a-436112207f72,2024-11-22,47.32,gem_pack
62a39105-d55d-49ed-811a-436112207f72,2024-12-30,36.0,evo_shards
62a39105-d55d-49ed-811a-436112207f72,2024-12-11,0.99,gem_pack
c96c14c6-6831-44ff-8b9a-44b65510c77a,2024-08-16,71.46,gem_pack
c96c14c6-6831-44ff-8b9a-44b65510c77a,2024-11-12,77.83,gem_pack
c96c14c6-6831-44ff-8b9a-44b65510c77a,2024-11-11,45.15,pass_royale
c96c14c6-6831-44ff-8b9a-44b65510c77a,2024-08-09,50.04,gem_pack
c96c14c6-6831-44ff-8b9a-44b65510c77a,2024-12-23,0.99,gem_pack
ee5763cc-6374-411b-8996-71b7656b0e99,2024-06-30,112.04,gem_pack
4ce15a7c-9975-4d8d-b6c0-c89e6666c620,2024-12-02,111.64,gem_pack
4ce15a7c-9975-4d8d-b6c0-c89e6666c620,2024-11-13,98.8,pass_royale
77a0c83f-11c0-4766-844a-ad904098699c,2024-04-21,100.5,gem_pack
502dc916-7b00-4e16-a762-329c38cffb0f,2024-11-09,239.22,gem_pack
0958f5b5-fe21-4e91-8d54-8373d5079c79,2024-11-05,143.0,pass_royale
2b939dd7-060c-4b62-9db7-e77f472d1ac2,2024-11-22,51.29,chest_offer
2b939dd7-060c-4b62-9db7-e77f472d1ac2,2024-11-04,101.07,gem_pack
2b939dd7-060c-4b62-9db7-e77f472d1ac2,2024-11-01,68.66,gem_pack
2b939dd7-060c-4b62-9db7-e77f472d1ac2,2024-11-11,80.65,evo_shards
2b939dd7-060c-4b62-9db7-e77f472d1ac2,2024-12-03,0.99,pass_royale
aa63ab55-3bb9-4fa9-bb7c-15603a3a2365,2024-10-29,32.49,gem_pack
aa63ab55-3bb9-4fa9-bb7c-15603a3a2365,2024-11-15,34.76,evo_shards
aa63ab55-3bb9-4fa9-bb7c-15603a3a2365,2024-09-05,40.03,gem_pack
aa63ab55-3bb9-4fa9-bb7c-15603a3a2365,2024-10-03,69.36,gem_pack
a9e128a6-4d93-4735-84dc-0f43a9777c3a,2024-10-21,95.9,pass_royale
a9e128a6-4d93-4735-84dc-0f43a9777c3a,2024-11-09,60.39,pass_royale
a9e128a6-4d93-4735-84dc-0f43a9777c3a,2024-12-29,42.92,gem_pack
5fc02441-57aa-4ae5-acf5-497eb38a5783,2024-12-11,28.58,pass_royale
5fc02441-57aa-4ae5-acf5-497eb38a5783,2024-10-04,121.42,pass_royale
914ac113-3a93-48d1-a969-02d3f0abe9c8,2024-05-20,181.8,gem_pack
c6b216df-7ae4-495e-9be0-bce6fc52cc61,2024-10-18,12.08,pass_royale
c6b216df-7ae4-495e-9be0-bce6fc52cc61,2024-12-09,22.68,chest_offer
c6b216df-7ae4-495e-9be0-bce6fc52cc61,2024-11-08,20.54,gem_pack
c6b216df-7ae4-495e-9be0-bce6fc52cc61,2024-12-11,18.31,chest_offer
f50dffc0-1c96-48c1-b7b6-ccaf62cb71fc,2024-12-28,48.08,gem_pack
f50dffc0-1c96-48c1-b7b6-ccaf62cb71fc,2024-12-28,25.4,gem_pack
f50dffc0-1c96-48c1-b7b6-ccaf62cb71fc,2024-12-30,60.07,pass_royale
f50dffc0-1c96-48c1-b7b6-ccaf62cb71fc,2024-12-30,69.69,pass_royale
f50dffc0-1c96-48c1-b7b6-ccaf62cb71fc,2024-12-30,0.99,gem_pack
1a9062c7-3c40-4ca2-b4d4-2426d4db54a3,2024-11-19,206.4,gem_pack
279f078d-e9bc-4624-b1c8-d3256d755a78,2024-12-28,86.18,chest_offer
279f078d-e9bc-4624-b1c8-d3256d755a78,2024-12-21,89.16,pass_royale
279f078d-e9bc-4624-b1c8-d3256d755a78,2024-10-16,41.85,gem_pack
eb125723-edd9-4249-a6f8-f882b907be84,2024-09-26,168.24,gem_pack
088b7879-efee-4434-b0b8-b52a63f8eac4,2024-07-25,28.75,evo_shards
088b7879-efee-4434-b0b8-b52a63f8eac4,2024-12-05,49.81,gem_pack
088b7879-efee-4434-b0b8-b52a63f8eac4,2024-08-04,37.35,pass_royale
7c6a5738-5c51-4a84-93e1-5e86a558edb3,2024-12-27,114.65,gem_pack
4023385d-3cc2-4eb8-b7a4-129c996bb5dc,2024-08-01,127.5,gem_pack
65c4b4fb-6526-40fc-bc4d-f6408a7f65ab,2024-09-13,164.51,gem_pack
fc23322e-63b1-4181-ac73-50caec85cb81,2024-07-05,140.44,pass_royale
aab401a9-0c43-4bfb-81d0-84a20db8770c,2024-12-10,163.67,gem_pack
c9ac0911-4207-4e4f-8fd5-4714314969e5,2024-11-04,188.27,pass_royale
bf3a6a3a-c574-480a-b7cb-1a77409be03d,2024-12-25,205.13,gem_pack
afc4eaa3-ae2e-4482-83a0-1f7d0d1dab82,2024-12-10,40.52,pass_royale
afc4eaa3-ae2e-4482-83a0-1f7d0d1dab82,2024-11-23,66.3,pass_royale
afc4eaa3-ae2e-4482-83a0-1f7d0d1dab82,2024-11-09,47.01,gem_pack
afc4eaa3-ae2e-4482-83a0-1f7d0d1dab82,2024-11-25,41.3,pass_royale
afc4eaa3-ae2e-4482-83a0-1f7d0d1dab82,2024-12-12,0.99,gem_pack
b5798280-e9c7-4673-a3c0-8f2df33a86db,2024-09-03,118.1,gem_pack
67a6269f-da4a-406c-8f88-dfb2d1e62f2e,2024-12-19,164.08,gem_pack
fdea45bb-a0cd-4abb-beb9-1bc0a0caf7b8,2024-11-29,213.89,gem_pack
f04dec45-e6aa-4d6c-9b27-f24169a62dc2,2024-12-01,186.53,gem_pack
b981f6a1-5127-4037-b82c-5ff05ce08030,2024-03-19,152.69,pass_royale
b0b60d86-1dca-42f8-83bb-526b430538f2,2024-09-05,32.49,evo_shards
b0b60d86-1dca-42f8-83bb-526b430538f2,2024-09-02,28.03,pass_royale
b0b60d86-1dca-42f8-83bb-526b430538f2,2024-09-14,62.33,gem_pack
b0b60d86-1dca-42f8-83bb-526b430538f2,2024-12-03,58.05,evo_shards
3d1dcaab-9b88-4152-afb5-6ab0a0b6ef8e,2024-01-22,42.09,gem_pack
3d1dcaab-9b88-4152-afb5-6ab0a0b6ef8e,2024-12-29,38.33,chest_offer
